Date,AAPL,AMZN,GBTC,GOOG,META,NFLX,NVDA,TSLA,^GSPC
2022-12-27,130.02999877929688,83.04000091552734,7.860000133514404,87.93000030517578,116.87999725341797,284.1700134277344,141.2100067138672,109.0999984741211,3829.25
2022-12-28,126.04000091552734,81.81999969482422,7.800000190734863,86.45999908447266,115.62000274658203,276.8800048828125,140.36000061035156,112.70999908447266,3783.219970703125
2022-12-29,129.61000061035156,84.18000030517578,7.980000019073486,88.94999694824219,120.26000213623047,291.1199951171875,146.02999877929688,121.81999969482422,3849.280029296875
2022-12-30,129.92999267578125,84.0,8.289999961853027,88.7300033569336,120.33999633789062,294.8800048828125,146.13999938964844,123.18000030517578,3839.5
2023-01-03,125.06999969482422,85.81999969482422,8.199999809265137,89.69999694824219,124.73999786376953,294.95001220703125,143.14999389648438,108.0999984741211,3824.139892578125
2023-01-04,126.36000061035156,85.13999938964844,8.380000114440918,88.70999908447266,127.37000274658203,309.4100036621094,147.49000549316406,113.63999938964844,3852.969970703125
2023-01-05,125.0199966430664,83.12000274658203,8.449999809265137,86.7699966430664,126.94000244140625,309.70001220703125,142.64999389648438,110.33999633789062,3808.10009765625
2023-01-06,129.6199951171875,86.08000183105469,8.649999618530273,88.16000366210938,130.02000427246094,315.54998779296875,148.58999633789062,113.05999755859375,3895.080078125
2023-01-09,130.14999389648438,87.36000061035156,9.649999618530273,88.80000305175781,129.47000122070312,315.1700134277344,156.27999877929688,119.7699966430664,3892.090087890625
2023-01-10,130.72999572753906,89.87000274658203,9.880000114440918,89.23999786376953,132.99000549316406,327.5400085449219,159.08999633789062,118.8499984741211,3919.25
2023-01-11,133.49000549316406,95.08999633789062,9.800000190734863,92.26000213623047,132.88999938964844,327.260009765625,160.00999450683594,123.22000122070312,3969.610107421875
2023-01-12,133.41000366210938,95.2699966430664,10.489999771118164,91.91000366210938,136.7100067138672,330.1300048828125,165.11000061035156,123.55999755859375,3983.169921875
2023-01-13,134.75999450683594,98.12000274658203,11.319999694824219,92.80000305175781,136.97999572753906,332.82000732421875,168.99000549316406,122.4000015258789,3999.090087890625
2023-01-17,135.94000244140625,96.05000305175781,11.720000267028809,92.16000366210938,135.36000061035156,326.2200012207031,177.02000427246094,131.49000549316406,3990.969970703125
2023-01-18,135.2100067138672,95.45999908447266,10.829999923706055,91.77999877929688,133.02000427246094,326.3299865722656,173.77000427246094,128.77999877929688,3928.860107421875
2023-01-19,135.27000427246094,93.68000030517578,11.460000038146973,93.91000366210938,136.14999389648438,315.7799987792969,167.64999389648438,127.16999816894531,3898.85009765625
2023-01-20,137.8699951171875,97.25,12.180000305175781,99.27999877929688,139.3699951171875,342.5,178.38999938964844,133.4199981689453,3972.610107421875
2023-01-23,141.11000061035156,97.5199966430664,12.279999732971191,101.20999908447266,143.27000427246094,357.4200134277344,191.92999267578125,143.75,4019.81005859375
2023-01-24,142.52999877929688,96.31999969482422,11.970000267028809,99.20999908447266,143.13999938964844,363.8299865722656,192.64999389648438,143.88999938964844,4016.949951171875
2023-01-25,141.86000061035156,97.18000030517578,12.109999656677246,96.7300033569336,141.5,367.9599914550781,193.22999572753906,144.42999267578125,4016.219970703125
2023-01-26,143.9600067138672,99.22000122070312,12.239999771118164,99.16000366210938,147.3000030517578,364.8699951171875,198.02000427246094,160.27000427246094,4060.429931640625
2023-01-27,145.92999267578125,102.23999786376953,12.359999656677246,100.70999908447266,151.74000549316406,360.7699890136719,203.64999389648438,177.89999389648438,4070.56005859375
2023-01-30,143.0,100.55000305175781,11.890000343322754,97.94999694824219,147.05999755859375,353.1099853515625,191.6199951171875,166.66000366210938,4017.77001953125
2023-01-31,144.2899932861328,103.12999725341797,12.149999618530273,99.87000274658203,148.97000122070312,353.8599853515625,195.3699951171875,173.22000122070312,4076.60009765625
2023-02-01,145.42999267578125,105.1500015258789,12.649999618530273,101.43000030517578,153.1199951171875,361.989990234375,209.42999267578125,181.41000366210938,4119.2099609375
2023-02-02,150.82000732421875,112.91000366210938,12.930000305175781,108.80000305175781,188.77000427246094,366.8900146484375,217.08999633789062,188.27000427246094,4179.759765625
2023-02-03,154.5,103.38999938964844,12.319999694824219,105.22000122070312,186.52999877929688,365.8999938964844,211.0,189.97999572753906,4136.47998046875
2023-02-06,151.72999572753906,102.18000030517578,11.930000305175781,103.47000122070312,186.05999755859375,361.4800109863281,210.88999938964844,194.75999450683594,4111.080078125
2023-02-07,154.64999389648438,102.11000061035156,12.149999618530273,108.04000091552734,191.6199951171875,362.95001220703125,221.72999572753906,196.80999755859375,4164.0
2023-02-08,151.9199981689453,100.05000305175781,11.75,100.0,183.42999267578125,366.8299865722656,222.0500030517578,201.2899932861328,4117.85986328125
2023-02-09,150.8699951171875,98.23999786376953,10.630000114440918,95.45999908447266,177.9199981689453,362.5,223.3699951171875,207.32000732421875,4081.5
2023-02-10,151.00999450683594,97.61000061035156,10.670000076293945,94.86000061035156,174.14999389648438,347.3599853515625,212.64999389648438,196.88999938964844,4090.4599609375
2023-02-13,153.85000610351562,99.54000091552734,10.390000343322754,95.0,179.42999267578125,358.57000732421875,217.8800048828125,194.63999938964844,4137.2900390625
